id	subject	predicate	object	relation	knowledge_source
urn:uuid:d9ac3046-c306-4ef1-bd21-99081bb5f787	358255	biolink:related_to	358261	biolink:related_to	bolt://localhost:7687
urn:uuid:d54a5b9c-391f-4a23-831b-369c06cf12a8	358257	biolink:related_to	357196	biolink:related_to	bolt://localhost:7687
urn:uuid:ec0ec73d-9286-491e-8011-4820d0c2c481	358259	biolink:related_to	357196	biolink:related_to	bolt://localhost:7687
urn:uuid:78268bcd-2c9d-4b7f-97df-0d3dedda17b7	358396	biolink:related_to	357196	biolink:related_to	bolt://localhost:7687
urn:uuid:66d7ff34-9a7b-46b8-90e0-34afd4340936	357439	biolink:related_to	357197	biolink:related_to	bolt://localhost:7687
urn:uuid:44db310f-1487-49f0-a3a6-6fa92575a590	357198	biolink:related_to	357503	biolink:related_to	bolt://localhost:7687
urn:uuid:c2c65e2c-5b55-4257-b1ec-4025b8af4410	357198	biolink:related_to	358725	biolink:related_to	bolt://localhost:7687
urn:uuid:bf60c452-c2cd-49db-862d-c68ed62faca4	357198	biolink:related_to	358726	biolink:related_to	bolt://localhost:7687
urn:uuid:49b6183a-c731-40f2-bcec-f6d6e9055c4a	357198	biolink:related_to	358728	biolink:related_to	bolt://localhost:7687
urn:uuid:d3bd7186-777f-4332-a5ca-69dce62ca8e9	358726	biolink:related_to	357198	biolink:related_to	bolt://localhost:7687
urn:uuid:d04c51a0-8ec8-4a56-8e94-103de5c342ad	358726	biolink:related_to	357788	biolink:related_to	bolt://localhost:7687
urn:uuid:330e2832-993e-4240-a0ec-26accd9657b3	357199	biolink:related_to	358771	biolink:related_to	bolt://localhost:7687
urn:uuid:ff35f1ac-d645-44f8-8f72-69dfba19729c	357199	biolink:related_to	358263	biolink:related_to	bolt://localhost:7687
urn:uuid:90f3ec25-737f-4ba1-8049-b39f08d63ceb	357199	biolink:related_to	358265	biolink:related_to	bolt://localhost:7687
urn:uuid:41de2b56-3fbd-4742-80ef-385ecc5c9acc	357199	biolink:related_to	358267	biolink:related_to	bolt://localhost:7687
urn:uuid:8c166845-eaa1-4104-b3ac-cad6cee7a57c	357199	biolink:related_to	358269	biolink:related_to	bolt://localhost:7687
urn:uuid:36ae88e7-11ea-467e-af84-f00922b62fcd	357199	biolink:related_to	358270	biolink:related_to	bolt://localhost:7687
urn:uuid:c752bcc4-6f58-4413-ac70-96438d6a7d64	357199	biolink:related_to	358273	biolink:related_to	bolt://localhost:7687
urn:uuid:dda003ff-c654-4ab5-82ee-4f671c33979e	357199	biolink:related_to	358275	biolink:related_to	bolt://localhost:7687
urn:uuid:8f04eb29-9091-4f00-9c49-dd73c09ad219	357199	biolink:related_to	358277	biolink:related_to	bolt://localhost:7687
urn:uuid:4c668afd-8578-4031-bcdd-5e9a22bb33d8	357199	biolink:related_to	358398	biolink:related_to	bolt://localhost:7687
urn:uuid:510b0896-0250-4a24-992c-6967198b5bc6	358263	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:08a5664d-7bec-4297-8afb-0f5502c152b5	358265	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:1d8d6fda-d235-4473-8ce7-2c4a89bed577	358267	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:a4008811-7641-49fc-b1fc-4fa847e7e7be	358269	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:eb446a90-0fac-49f2-989d-6d7245a1f3b4	358270	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:15d5fee3-cbd5-476e-8986-20a6f8e9fa49	358273	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:78466da5-96bd-4e56-83b8-f6f90b8750d8	358275	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:c396466e-efbd-4098-b025-55ba10aa1181	358277	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:0955b974-250f-49b0-95ed-8e990977c78b	358398	biolink:related_to	357199	biolink:related_to	bolt://localhost:7687
urn:uuid:b43effd0-3e9b-49a2-a8aa-6ada9d0d71d0	357200	biolink:related_to	358363	biolink:related_to	bolt://localhost:7687
urn:uuid:5de5d9d1-dafd-4e1c-a231-217cc7e8462c	357201	biolink:related_to	357503	biolink:related_to	bolt://localhost:7687
urn:uuid:76fbfc9c-5ee9-4655-93f3-451305fd51fc	357201	biolink:related_to	358730	biolink:related_to	bolt://localhost:7687
urn:uuid:e63af27b-6df5-474e-b27a-d5ee07a72a1f	357201	biolink:related_to	358734	biolink:related_to	bolt://localhost:7687
urn:uuid:0546f720-d9b2-4a87-9cc3-7accf8b19881	358730	biolink:related_to	357201	biolink:related_to	bolt://localhost:7687
urn:uuid:f462ae25-0672-44c6-bb09-d93c85ae495d	357202	biolink:related_to	358767	biolink:related_to	bolt://localhost:7687
urn:uuid:04fcf8cb-ca2e-47a8-a0da-db7a6ce3eeac	357203	biolink:related_to	357859	biolink:related_to	bolt://localhost:7687
urn:uuid:1b4d0c41-e1db-41f2-82f8-8c6ed82f82fe	357453	biolink:related_to	357204	biolink:related_to	bolt://localhost:7687
urn:uuid:13546ef5-4582-4aa8-a904-c0a0483cfd1c	357208	biolink:related_to	357205	biolink:related_to	bolt://localhost:7687
urn:uuid:74155560-3d3b-4e7b-a815-f314bb251db3	357206	biolink:related_to	357859	biolink:related_to	bolt://localhost:7687
urn:uuid:2c9f9f5a-b7ba-40d6-bcb1-7f7da88b045f	357207	biolink:related_to	358389	biolink:related_to	bolt://localhost:7687
urn:uuid:3633b08a-73b3-46ae-ab9c-415f5161015b	357209	biolink:related_to	357317	biolink:related_to	bolt://localhost:7687
urn:uuid:eddfca67-feff-427b-8f9e-2a4932560d1f	357712	biolink:related_to	357210	biolink:related_to	bolt://localhost:7687
urn:uuid:6eadee33-d25e-4010-8604-96ae04447978	358300	biolink:related_to	357210	biolink:related_to	bolt://localhost:7687
urn:uuid:7671770f-d9dc-47f3-9a76-016810fe7a5d	358520	biolink:related_to	357210	biolink:related_to	bolt://localhost:7687
urn:uuid:f7b4ee46-6b84-4fd2-9d69-8f34f5d82750	358554	biolink:related_to	357210	biolink:related_to	bolt://localhost:7687
urn:uuid:33f7c3b8-6fc2-4470-9bf6-d6cddb6cf067	357211	biolink:related_to	358389	biolink:related_to	bolt://localhost:7687
urn:uuid:66f70e44-a167-4fb4-9275-f8f7ec9cde60	357211	biolink:related_to	357795	biolink:related_to	bolt://localhost:7687
urn:uuid:8f51fbdb-8206-424c-af9c-5bec3570041f	357211	biolink:related_to	357797	biolink:related_to	bolt://localhost:7687
urn:uuid:bd5538b7-895c-452b-b629-67d397e5c0d0	357795	biolink:related_to	357211	biolink:related_to	bolt://localhost:7687
urn:uuid:5500bef0-9bc0-4545-9f19-8e17627bf3b3	357797	biolink:related_to	357211	biolink:related_to	bolt://localhost:7687
urn:uuid:8ca257d8-aa38-42fd-a326-663d6e74a9cd	358303	biolink:related_to	357212	biolink:related_to	bolt://localhost:7687
urn:uuid:78de82e2-942d-4e3f-bdf6-d9a93cddfd43	357715	biolink:related_to	357213	biolink:related_to	bolt://localhost:7687
urn:uuid:a45a7fa3-6fef-43f9-8e8e-b94686f4ada1	357214	biolink:related_to	358389	biolink:related_to	bolt://localhost:7687
urn:uuid:cf9d0967-caef-4c37-8d28-8f2f7c5d0082	357216	biolink:related_to	358570	biolink:related_to	bolt://localhost:7687
urn:uuid:c917d2c1-9bd9-4eb5-b0e9-52813a8f5b53	357217	biolink:related_to	358389	biolink:related_to	bolt://localhost:7687
urn:uuid:d522233d-562a-4c5b-9591-e2b62fa4a1f0	357501	biolink:related_to	357498	biolink:related_to	bolt://localhost:7687
urn:uuid:76a596f9-6b9f-4761-8221-3d1d1124618d	357501	biolink:related_to	357218	biolink:related_to	bolt://localhost:7687
urn:uuid:aef903d0-096a-48eb-8477-f70a38e60ecb	357501	biolink:related_to	358727	biolink:related_to	bolt://localhost:7687
urn:uuid:1e6f1327-129f-4c47-8437-f48b5caa21b7	357501	biolink:related_to	358731	biolink:related_to	bolt://localhost:7687
urn:uuid:d92197c2-f723-47d0-aff0-e0535b101ec9	357219	biolink:related_to	358698	biolink:related_to	bolt://localhost:7687
urn:uuid:b1a9316a-9af2-4b3a-a7ef-913fde7fc24d	357676	biolink:related_to	357221	biolink:related_to	bolt://localhost:7687
urn:uuid:e7835e7b-447e-4734-8232-afa625c62d53	357225	biolink:related_to	358575	biolink:related_to	bolt://localhost:7687
urn:uuid:f6f10aaa-f813-4dac-8e86-0a3a7640261d	358575	biolink:related_to	358621	biolink:related_to	bolt://localhost:7687
urn:uuid:c88c76a9-6095-482b-b8b4-de18c619cbbd	358575	biolink:related_to	357225	biolink:related_to	bolt://localhost:7687
urn:uuid:1a445b9c-6b54-4de2-a1e3-7a9f2e4f19c4	358604	biolink:related_to	357226	biolink:related_to	bolt://localhost:7687
urn:uuid:3b25b3e7-5983-4a08-bfbe-98ae46a0c025	358604	biolink:related_to	357851	biolink:related_to	bolt://localhost:7687
urn:uuid:cb9b18b1-0745-4069-b0f0-c9381524f202	358606	biolink:related_to	357226	biolink:related_to	bolt://localhost:7687
urn:uuid:26de902b-51ec-4a99-93da-85eb6a6080d6	358529	biolink:related_to	358416	biolink:related_to	bolt://localhost:7687
urn:uuid:2d31c969-72dd-43c5-9bfc-fe357405ace0	358529	biolink:related_to	357230	biolink:related_to	bolt://localhost:7687
urn:uuid:aa0d2903-34c5-4238-99cc-2d0059138fc2	357232	biolink:related_to	357234	biolink:related_to	bolt://localhost:7687
urn:uuid:05bd6104-2418-4589-b17c-6abc36d4eb2a	357234	biolink:related_to	357285	biolink:related_to	bolt://localhost:7687
urn:uuid:a5ed9df6-ab0b-4f4f-b02c-27cc9c2b5131	357234	biolink:related_to	357232	biolink:related_to	bolt://localhost:7687
urn:uuid:b34e28dd-f2c0-4362-9a08-a0399e405469	357234	biolink:related_to	357236	biolink:related_to	bolt://localhost:7687
urn:uuid:24ff6c1c-49d5-4103-af2c-b8a2c26a13c3	357234	biolink:related_to	357264	biolink:related_to	bolt://localhost:7687
urn:uuid:cdfa63fe-c963-419f-8fc1-47dead6b0f43	357234	biolink:related_to	357276	biolink:related_to	bolt://localhost:7687
urn:uuid:813050ce-71ef-42c5-906b-dc70478d9a02	357234	biolink:related_to	357282	biolink:related_to	bolt://localhost:7687
urn:uuid:0638cc7c-9ca5-4649-8786-f92eb7fc507f	357236	biolink:related_to	357234	biolink:related_to	bolt://localhost:7687
urn:uuid:d8a58424-b894-4302-bf58-4c54827a8847	357236	biolink:related_to	357270	biolink:related_to	bolt://localhost:7687
urn:uuid:b2cc8e9a-550f-446a-8977-0c0e1a819d75	357236	biolink:related_to	357279	biolink:related_to	bolt://localhost:7687
urn:uuid:d680451f-ee9b-46dd-8866-0f7991b999cd	357264	biolink:related_to	357234	biolink:related_to	bolt://localhost:7687
urn:uuid:e82ff7a2-a670-4b11-aad6-1a68188acd35	357276	biolink:related_to	357234	biolink:related_to	bolt://localhost:7687
urn:uuid:1f0b5e2c-44b2-46a8-bd3f-14b5489aca33	357276	biolink:related_to	357273	biolink:related_to	bolt://localhost:7687
urn:uuid:2e7d4184-68a4-4b81-930c-bc28fbb2ae73	357282	biolink:related_to	357234	biolink:related_to	bolt://localhost:7687
urn:uuid:177fc485-832a-442d-923a-06343fc0599e	357270	biolink:related_to	357236	biolink:related_to	bolt://localhost:7687
urn:uuid:c9bc47c1-1818-4e21-b492-7673d1ec6f28	357279	biolink:related_to	357236	biolink:related_to	bolt://localhost:7687
urn:uuid:dd255b5e-7846-4f20-8ebf-1538d7068c2c	357239	biolink:related_to	357285	biolink:related_to	bolt://localhost:7687
urn:uuid:1a4b6fd9-1c54-4832-b283-37909b4ca180	357239	biolink:related_to	357242	biolink:related_to	bolt://localhost:7687
urn:uuid:ab8e38e2-7ebd-4be1-8a73-6aab2c6fae2c	357239	biolink:related_to	357254	biolink:related_to	bolt://localhost:7687
urn:uuid:e3fbb23b-2990-45b0-babb-5a727967e932	357242	biolink:related_to	357239	biolink:related_to	bolt://localhost:7687
urn:uuid:786165b1-8758-4506-8456-1d5762ca8246	357242	biolink:related_to	357245	biolink:related_to	bolt://localhost:7687
urn:uuid:9bd38202-acc7-4161-a793-07101ad823e9	357242	biolink:related_to	357248	biolink:related_to	bolt://localhost:7687
urn:uuid:21ab41d2-7ca2-4285-8478-c8ffd8cb86e3	357242	biolink:related_to	357251	biolink:related_to	bolt://localhost:7687
urn:uuid:0e2b32d4-4acb-412b-a751-d6ef35171457	357254	biolink:related_to	357239	biolink:related_to	bolt://localhost:7687
urn:uuid:927bac61-b4c3-497d-bed0-051adb5a6b78	357241	biolink:related_to	357317	biolink:related_to	bolt://localhost:7687
urn:uuid:e51eb608-2a76-43a7-a0be-5bd712a436ed	357245	biolink:related_to	357242	biolink:related_to	bolt://localhost:7687
urn:uuid:9bec23c9-cb4f-4914-9ddd-bf3334f33437	357248	biolink:related_to	357242	biolink:related_to	bolt://localhost:7687
urn:uuid:9ad4d88c-cb97-4b36-846a-ec3150783cba	357251	biolink:related_to	357242	biolink:related_to	bolt://localhost:7687
urn:uuid:d189b887-efd2-443e-b872-bff73ddb7831	357246	biolink:related_to	357258	biolink:related_to	bolt://localhost:7687
urn:uuid:7874e319-c402-4a26-8c92-a651376ca1c3	357249	biolink:related_to	357258	biolink:related_to	bolt://localhost:7687
urn:uuid:5e95e9e1-3392-4ab7-936d-d46a8efb122a	357252	biolink:related_to	358414	biolink:related_to	bolt://localhost:7687
urn:uuid:4faa564a-06df-4ed1-9eb0-7b7f2576a353	357253	biolink:related_to	357258	biolink:related_to	bolt://localhost:7687
urn:uuid:2a64129f-79e1-4b9c-b988-7031d99c0b5c	357255	biolink:related_to	357258	biolink:related_to	bolt://localhost:7687
urn:uuid:f6d2b9cd-20f1-4bbe-99c1-256987ecb5ca	357256	biolink:related_to	358414	biolink:related_to	bolt://localhost:7687
urn:uuid:bceb6c9a-510e-493d-91ed-3f78773dadc3	357257	biolink:related_to	357261	biolink:related_to	bolt://localhost:7687
urn:uuid:dd75f8d8-3d53-4216-84b6-80c85658392b	357261	biolink:related_to	357285	biolink:related_to	bolt://localhost:7687
urn:uuid:e1dd4505-841a-47eb-9de2-e405ab018491	357261	biolink:related_to	357257	biolink:related_to	bolt://localhost:7687
urn:uuid:d748e408-a563-429d-9283-d6e558ceca4f	357261	biolink:related_to	357260	biolink:related_to	bolt://localhost:7687
urn:uuid:f2437f8e-14e7-45d9-bd98-6e9bc370aa9b	357824	biolink:related_to	357836	biolink:related_to	bolt://localhost:7687
urn:uuid:ef64f3c6-39ed-4b73-b66f-464bd5dd7e5a	357824	biolink:related_to	357258	biolink:related_to	bolt://localhost:7687
urn:uuid:74c96c76-dc98-4099-89ee-5194f56ae168	357824	biolink:related_to	358295	biolink:related_to	bolt://localhost:7687
urn:uuid:4a333b0f-43bd-471b-93fd-9a69bdcddf23	357260	biolink:related_to	357261	biolink:related_to	bolt://localhost:7687
urn:uuid:a162c846-53b4-4609-aaef-afb693f7b284	357267	biolink:related_to	357285	biolink:related_to	bolt://localhost:7687
urn:uuid:4a76d208-f0c0-4539-a905-004ebc526411	357269	biolink:related_to	357482	biolink:related_to	bolt://localhost:7687
urn:uuid:377ce360-bdcf-4a14-867c-a4191944f390	357269	biolink:related_to	357509	biolink:related_to	bolt://localhost:7687
urn:uuid:80b9e4e2-ecc4-436e-923f-a62e86839786	357269	biolink:related_to	357512	biolink:related_to	bolt://localhost:7687
urn:uuid:b76b9976-3d4c-4802-a99c-b73d99002244	357269	biolink:related_to	357514	biolink:related_to	bolt://localhost:7687
urn:uuid:80b1ea85-7d90-4618-b602-ea8ee7598242	357269	biolink:related_to	357519	biolink:related_to	bolt://localhost:7687
urn:uuid:06554697-c2a1-4dea-88bd-5b69479df328	357269	biolink:related_to	357984	biolink:related_to	bolt://localhost:7687
urn:uuid:dd9e1047-491d-439f-b29c-ebc5ef90cd49	357482	biolink:related_to	357269	biolink:related_to	bolt://localhost:7687
urn:uuid:1dfba972-694e-4e2f-904a-1c8d67051e96	357482	biolink:related_to	357272	biolink:related_to	bolt://localhost:7687
urn:uuid:718fc494-7791-4e48-b48e-8968688452ae	357482	biolink:related_to	357965	biolink:related_to	bolt://localhost:7687
urn:uuid:75e496da-b50f-4007-8d54-446c5abfb707	357482	biolink:related_to	358028	biolink:related_to	bolt://localhost:7687
urn:uuid:313b7843-f7a7-4d5c-913a-81beaccc62be	357984	biolink:related_to	357269	biolink:related_to	bolt://localhost:7687
urn:uuid:5840a031-fcce-4c1e-bb05-ef77f6823af9	357271	biolink:related_to	358389	biolink:related_to	bolt://localhost:7687
urn:uuid:724305d7-4a08-45d8-bb6c-dc84464547e9	357272	biolink:related_to	357482	biolink:related_to	bolt://localhost:7687
urn:uuid:b071b38c-c635-4388-a7ca-64e316554129	357272	biolink:related_to	358576	biolink:related_to	bolt://localhost:7687
urn:uuid:b5d63a1e-abca-41fd-88ee-4689a76cd60a	358576	biolink:related_to	357272	biolink:related_to	bolt://localhost:7687
urn:uuid:f59cca67-e409-4897-aef9-30da778d7bf0	357273	biolink:related_to	357276	biolink:related_to	bolt://localhost:7687
urn:uuid:0b545d2d-17b4-4251-95a0-abe8f938c91d	357806	biolink:related_to	357880	biolink:related_to	bolt://localhost:7687
urn:uuid:bcfb808c-e917-4a5f-a6e4-675f994ee7f5	357806	biolink:related_to	357274	biolink:related_to	bolt://localhost:7687
urn:uuid:b0585060-7ef0-48bd-826f-c30d39337519	357275	biolink:related_to	357278	biolink:related_to	bolt://localhost:7687
urn:uuid:7c3d9b55-5c27-4c04-9e65-a61db8d17c20	357278	biolink:related_to	357339	biolink:related_to	bolt://localhost:7687
urn:uuid:12243a25-a8fa-4042-b732-a300d76c4104	357278	biolink:related_to	357275	biolink:related_to	bolt://localhost:7687
urn:uuid:8468d2ea-016c-458b-8ac0-7ce831792059	357278	biolink:related_to	358284	biolink:related_to	bolt://localhost:7687
urn:uuid:20a2b23d-7f14-4202-a831-eecc900d92af	357278	biolink:related_to	358286	biolink:related_to	bolt://localhost:7687
urn:uuid:35ef2870-1ed7-4044-823f-368849356fcd	358284	biolink:related_to	357278	biolink:related_to	bolt://localhost:7687
urn:uuid:2afdfca0-2aa5-49d2-848f-ae624a0f1ea3	358286	biolink:related_to	357278	biolink:related_to	bolt://localhost:7687
urn:uuid:a444221a-958f-4598-9843-bb66b136a03e	357280	biolink:related_to	357339	biolink:related_to	bolt://localhost:7687
urn:uuid:03dbdc88-ace5-4eb6-9daa-283428fae3bc	357280	biolink:related_to	358008	biolink:related_to	bolt://localhost:7687
urn:uuid:72d03621-810c-47d0-998a-8e0a06bb6419	358008	biolink:related_to	357280	biolink:related_to	bolt://localhost:7687
urn:uuid:119ea85d-3ff9-43c7-b660-5921bd9001bb	357281	biolink:related_to	357996	biolink:related_to	bolt://localhost:7687
urn:uuid:a04c0f97-90a5-4a4a-9cc7-1f0b0066aeb0	357281	biolink:related_to	357288	biolink:related_to	bolt://localhost:7687
urn:uuid:c767d4fd-488f-4314-8297-f45b06b8994d	357281	biolink:related_to	357291	biolink:related_to	bolt://localhost:7687
urn:uuid:9e86a168-df73-4a22-a910-332b235baf30	357288	biolink:related_to	357281	biolink:related_to	bolt://localhost:7687
urn:uuid:e65054c8-4cf2-4775-bf90-1c5201c2acdd	357291	biolink:related_to	357281	biolink:related_to	bolt://localhost:7687
urn:uuid:0105cd88-d0d4-4b12-bc1b-c894553a6ed9	357291	biolink:related_to	357284	biolink:related_to	bolt://localhost:7687
urn:uuid:c56a3684-94af-4483-8e9c-5f6269aa1e0d	357291	biolink:related_to	357332	biolink:related_to	bolt://localhost:7687
urn:uuid:a9321ea4-dea3-4bc9-8052-db9ca2295920	357291	biolink:related_to	357335	biolink:related_to	bolt://localhost:7687
urn:uuid:78da3f52-3fd7-4196-a5d4-fcc24b390fdf	357452	biolink:related_to	357283	biolink:related_to	bolt://localhost:7687
urn:uuid:7ff8bfdd-b358-4226-bb9c-36b78e817193	357452	biolink:related_to	358561	biolink:related_to	bolt://localhost:7687
urn:uuid:b8f23b2d-d397-4700-bc86-32cfb6c9328c	357284	biolink:related_to	357291	biolink:related_to	bolt://localhost:7687
urn:uuid:2c67c9e6-815c-4526-a438-6f00f3fd570d	357287	biolink:related_to	357505	biolink:related_to	bolt://localhost:7687
urn:uuid:71ac29e1-ad4a-4bfd-9910-0c2aa6bde8d2	357505	biolink:related_to	357675	biolink:related_to	bolt://localhost:7687
urn:uuid:d170798a-17c1-4fc1-979d-f53312630f17	357505	biolink:related_to	357287	biolink:related_to	bolt://localhost:7687
urn:uuid:142de13d-f9e6-45ab-b28c-7e98bab79de8	357505	biolink:related_to	357377	biolink:related_to	bolt://localhost:7687
urn:uuid:abd8b09f-3c5e-4ee6-a7e0-47a6294fa797	357505	biolink:related_to	357378	biolink:related_to	bolt://localhost:7687
urn:uuid:c9820c3d-79d0-4edd-abc8-4d488078ee8c	357332	biolink:related_to	357291	biolink:related_to	bolt://localhost:7687
urn:uuid:046c0a94-6cb0-4f60-93e2-ca2ba27f354c	357335	biolink:related_to	357291	biolink:related_to	bolt://localhost:7687
urn:uuid:b8266e57-1741-4e8f-9b1c-a7259af35da2	357297	biolink:related_to	357293	biolink:related_to	bolt://localhost:7687
urn:uuid:f0447243-1e67-4ef5-8909-9d595fd1b0ac	357294	biolink:related_to	357669	biolink:related_to	bolt://localhost:7687
urn:uuid:a5a00472-9d5f-42f7-9e31-ee4bde154d6c	358551	biolink:related_to	357295	biolink:related_to	bolt://localhost:7687
urn:uuid:e4dcda2f-147d-4194-af82-3d5b5f67b0c6	357396	biolink:related_to	357299	biolink:related_to	bolt://localhost:7687
urn:uuid:802ad8a9-1399-4c58-a063-a84f2a094435	357689	biolink:related_to	357299	biolink:related_to	bolt://localhost:7687
urn:uuid:593e48b9-1e36-4afb-b6f7-766fa0a08b27	357689	biolink:related_to	357677	biolink:related_to	bolt://localhost:7687
urn:uuid:b0c27b8e-e834-497c-93e3-561d99afd445	357689	biolink:related_to	357685	biolink:related_to	bolt://localhost:7687
urn:uuid:6b50d5b9-1ae2-424d-b1de-b1288c34ec26	358030	biolink:related_to	357299	biolink:related_to	bolt://localhost:7687
urn:uuid:5d1b47ec-ee6c-48fe-a91b-8f21d3407210	358553	biolink:related_to	357299	biolink:related_to	bolt://localhost:7687
